"time" "k1_ipm" "k2_ipm" "h1_average" "h2_average"
157500 6.95538324905191e-10 6.3954420196912e-10 -3.2395881 -3.3745202
157560 6.94994797415784e-10 6.39144425595848e-10 -3.2407744 -3.3757742
157620 6.94451747842836e-10 6.38636676906645e-10 -3.2419606 -3.3770282
157680 6.94146393809836e-10 6.38129390715017e-10 -3.2431469 -3.3782822
157740 6.93603660855887e-10 6.3762264087588e-10 -3.2443331 -3.3795362
157800 6.92824395459556e-10 6.37116203303903e-10 -3.2455193 -3.3807901
157860 6.92520335860569e-10 6.36718217096802e-10 -3.2467055 -3.3820441
157920 6.91979386623466e-10 6.36212725653876e-10 -3.2478916 -3.383298
157980 6.91438735171388e-10 6.35707693606797e-10 -3.2490778 -3.3845519
158040 6.91135329466011e-10 6.35310889859985e-10 -3.2502639 -3.3858058
158100 6.90358855079935e-10 6.34698635494438e-10 -3.25145 -3.3870597
158160 6.89819625194295e-10 6.3419475679964e-10 -3.2526361 -3.3883135
158220 6.89517327908561e-10 6.33906876827748e-10 -3.2538222 -3.3895674
158280 6.88978939043653e-10 6.33403814617093e-10 -3.2550082 -3.3908212
158340 6.88441021636829e-10 6.32793535818204e-10 -3.2561943 -3.3920751
158400 6.87903575071711e-10 6.32398984955551e-10 -3.2573803 -3.3933289
158460 6.87366423498799e-10 6.31897143033888e-10 -3.2585663 -3.3945827
158520 6.87065509767554e-10 6.31503355776245e-10 -3.2597522 -3.3958365
158580 6.86529194670602e-10 6.3110985188505e-10 -3.2609382 -3.3970902
158640 6.85757786508752e-10 6.30394270477084e-10 -3.2621241 -3.398344
158700 6.85458319408759e-10 6.30001551633572e-10 -3.26331 -3.3995977
158760 6.85158939460137e-10 6.29716520089699e-10 -3.2644959 -3.4008515
158820 6.84388791055956e-10 6.29109823231348e-10 -3.2656818 -3.4021052
158880 6.83854640257982e-10 6.28503747781443e-10 -3.2668677 -3.4033589
158940 6.83320955711905e-10 6.28112665611709e-10 -3.2680535 -3.4046126
159000 6.82787910187387e-10 6.27721791321127e-10 -3.2692393 -3.4058663
159060 6.82490346606798e-10 6.27224035255273e-10 -3.2704251 -3.4071199
159120 6.81957954297331e-10 6.26726728715033e-10 -3.2716109 -3.4083736
159180 6.81426025895169e-10 6.26229871091729e-10 -3.2727967 -3.4096272
159240 6.81129098426024e-10 6.2584040647972e-10 -3.2739824 -3.4108808
159300 6.80597649162228e-10 6.25451293119158e-10 -3.2751681 -3.4121345
159360 6.79832329348872e-10 6.2484883394296e-10 -3.2763538 -3.413388
159420 6.79302423323728e-10 6.24353645764632e-10 -3.2775395 -3.4146416
159480 6.79007107977283e-10 6.23965655735438e-10 -3.2787252 -3.4158952
159540 6.78477505906853e-10 6.23471311114054e-10 -3.2799108 -3.4171487
159600 6.77948535844533e-10 6.23083923850661e-10 -3.2810965 -3.4184023
159660 6.77420025374402e-10 6.22590349047875e-10 -3.2822821 -3.4196558
159720 6.76891973893856e-10 6.2199072980927e-10 -3.2834677 -3.4209093
159780 6.76598345069883e-10 6.21710971326659e-10 -3.2846532 -3.4221628
159840 6.7607093750799e-10 6.21218536015024e-10 -3.2858388 -3.4234163
159900 6.75543817224506e-10 6.20726614619464e-10 -3.2870243 -3.4246698
159960 6.75017494898075e-10 6.20234992523325e-10 -3.2882098 -3.4259232
160020 6.74491628671716e-10 6.19743883152754e-10 -3.2893953 -3.4271767
160080 6.74199335114123e-10 6.19465831823122e-10 -3.2905808 -3.4284301
160140 6.73674108864858e-10 6.18869211592721e-10 -3.2917663 -3.4296835
160200 6.72916083094194e-10 6.18379304275044e-10 -3.2929517 -3.4309369
160260 6.72391697794609e-10 6.17889836190331e-10 -3.2941371 -3.4321903
160320 6.7210098765393e-10 6.17400665276742e-10 -3.2953225 -3.4334437
160380 6.71810359886437e-10 6.17124002869694e-10 -3.2965079 -3.4346971
160440 6.71054282272965e-10 6.16635683769093e-10 -3.2976933 -3.4359504
160500 6.70531608309861e-10 6.1614773130857e-10 -3.2988786 -3.4372038
160560 6.70242035037131e-10 6.15660145163314e-10 -3.3000639 -3.4384571
160620 6.69720163275371e-10 6.15172995329315e-10 -3.3012492 -3.4397104
160680 6.69198574257934e-10 6.14792079205893e-10 -3.3024345 -3.4409637
160740 6.68677435683158e-10 6.14305823108071e-10 -3.3036198 -3.442217
160800 6.68156746967796e-10 6.13819931365373e-10 -3.3048051 -3.4434702
160860 6.67636674797744e-10 6.13334263682364e-10 -3.3059903 -3.4447235
160920 6.67348930324927e-10 6.12954638956985e-10 -3.3071755 -3.4459767
160980 6.66829487341747e-10 6.1257549296046e-10 -3.3083607 -3.44723
161040 6.66310491980443e-10 6.12091240249726e-10 -3.3095459 -3.4484832
161100 6.65791943666523e-10 6.11607279994026e-10 -3.310731 -3.4497364
161160 6.65273841818776e-10 6.11123612129278e-10 -3.3119162 -3.4509896
161220 6.64987400189648e-10 6.10745818750171e-10 -3.3131013 -3.4522428
161280 6.64469924252833e-10 6.10263035315075e-10 -3.3142864 -3.4534959
161340 6.63721877889406e-10 6.0967533278072e-10 -3.3154715 -3.4547491
161400 6.63436473060329e-10 6.09298688730736e-10 -3.3166565 -3.4560022
161460 6.6292033088414e-10 6.08817124604328e-10 -3.3178416 -3.4572553
161520 6.62404797389051e-10 6.08440920999422e-10 -3.3190266 -3.4585084
161580 6.62120325816383e-10 6.08065121255279e-10 -3.3202116 -3.4597615
161640 6.61374563117326e-10 6.07479702102439e-10 -3.3213966 -3.4610146
161700 6.6086002697153e-10 6.07104732507176e-10 -3.3225816 -3.4622677
161760 6.60576584122033e-10 6.06625006077723e-10 -3.3237665 -3.4635207
161820 6.60293384305561e-10 6.06250611677394e-10 -3.3249514 -3.4647738
161880 6.59549683668791e-10 6.05771759159088e-10 -3.3261363 -3.4660268
161940 6.59036975359883e-10 6.05293194571288e-10 -3.3273212 -3.4672798
162000 6.58754798589858e-10 6.04919752441502e-10 -3.3285061 -3.4685328
162060 6.58242705836746e-10 6.04441990383328e-10 -3.329691 -3.4697858
162120 6.57730888174534e-10 6.0396465197487e-10 -3.3308758 -3.4710388
162180 6.57219508744028e-10 6.03487736655779e-10 -3.3320606 -3.4722917
162240 6.56708729894109e-10 6.03115824377186e-10 -3.3332454 -3.4735447
162300 6.56198225041371e-10 6.0263970724238e-10 -3.3344302 -3.4747976
162360 6.55917659064295e-10 6.02163943600604e-10 -3.335615 -3.4760505
162420 6.55407928658733e-10 6.01792974825497e-10 -3.3367997 -3.4773034
162480 6.54898471578221e-10 6.01422334298737e-10 -3.3379844 -3.4785563
162540 6.54389611832258e-10 6.00843255252967e-10 -3.3391691 -3.4798092
162600 6.53881186482298e-10 6.00368923805698e-10 -3.3403538 -3.481062
162660 6.53602045999766e-10 6.00103593373988e-10 -3.3415385 -3.4823149
162720 6.53094390302454e-10 5.99630075369099e-10 -3.3427232 -3.4835677
162780 6.52358350040474e-10 5.9894857818942e-10 -3.3439078 -3.4848206
162840 6.52080215722091e-10 5.98684158670376e-10 -3.3450924 -3.4860734
162900 6.51802318467638e-10 5.98419905254064e-10 -3.346277 -3.4873262
162960 6.51067608059023e-10 5.97739709416074e-10 -3.3474616 -3.488579
163020 6.50562111486787e-10 5.97268076086231e-10 -3.3486461 -3.4898317
163080 6.50285375509642e-10 5.97004729388898e-10 -3.3498307 -3.4910845
163140 6.49780481249267e-10 5.96533835703952e-10 -3.3510152 -3.4923372
163200 6.49276016415982e-10 5.96063356904284e-10 -3.3521997 -3.49359
163260 6.4877166089994e-10 5.9559329244298e-10 -3.3533842 -3.4948427
163320 6.48267574894222e-10 5.95123641771784e-10 -3.3545686 -3.4960954
163380 6.4799224139126e-10 5.9475804446334e-10 -3.3557531 -3.4973481
163440 6.47489552289497e-10 5.9428904114732e-10 -3.3569375 -3.4986008
163500 6.46986971441361e-10 5.93924065855983e-10 -3.3581219 -3.4998534
163560 6.46484658329964e-10 5.9345584148991e-10 -3.3593063 -3.5011061
163620 6.45982771676192e-10 5.92988028599198e-10 -3.3604907 -3.5023587
163680 6.45708673145927e-10 5.92624039389321e-10 -3.361675 -3.5036113
163740 6.45207541344285e-10 5.92156870177071e-10 -3.3628594 -3.5048639
163800 6.44706834456235e-10 5.91793499283414e-10 -3.3640437 -3.5061165
163860 6.44206551940317e-10 5.91327104590059e-10 -3.365228 -3.5073691
163920 6.43706851052412e-10 5.90861053156201e-10 -3.3664123 -3.5086217
163980 6.43207730686807e-10 5.90395410522428e-10 -3.3675965 -3.5098743
164040 6.42708874904472e-10 5.8993024190442e-10 -3.3687808 -3.5111268
164100 6.42436815578136e-10 5.89568576782785e-10 -3.369965 -3.5123793
164160 6.41938236233898e-10 5.8910411205951e-10 -3.3711492 -3.5136319
164220 6.41440392687791e-10 5.88743059768246e-10 -3.3723334 -3.5148844
164280 6.41169528230513e-10 5.88382192627923e-10 -3.3735175 -3.5161368
164340 6.40672116567057e-10 5.87918791186515e-10 -3.3747017 -3.5173893
164400 6.39948915074196e-10 5.8735285907083e-10 -3.3758858 -3.5186418
164460 6.3967902273247e-10 5.86993008088318e-10 -3.3770699 -3.5198942
164520 6.39409201863299e-10 5.86736317810736e-10 -3.378254 -3.5211467
164580 6.3868744841272e-10 5.86171513936879e-10 -3.3794381 -3.5223991
164640 6.38192132813337e-10 5.85709959612835e-10 -3.3806222 -3.5236515
164700 6.37922813036886e-10 5.85351584531353e-10 -3.3818062 -3.5249039
164760 6.37428082213646e-10 5.84890855711345e-10 -3.3829902 -3.5261563
164820 6.3693407889245e-10 5.84430334438663e-10 -3.3841742 -3.5274087
164880 6.36440646469524e-10 5.83970150288762e-10 -3.3853582 -3.528661
164940 6.35947474306888e-10 5.83612964347707e-10 -3.3865422 -3.5299134
165000 6.35679666409105e-10 5.83256089789946e-10 -3.3877261 -3.5311657
165060 6.35186765768181e-10 5.8279708340955e-10 -3.38891 -3.532418
165120 6.34694434431122e-10 5.82338412425596e-10 -3.3900939 -3.5336703
165180 6.34202825414447e-10 5.81880076552074e-10 -3.3912778 -3.5349226
165240 6.33711629274673e-10 5.81524448763578e-10 -3.3924617 -3.5361749
165300 6.33445323462191e-10 5.81169130482699e-10 -3.3936456 -3.5374272
165360 6.32954396778294e-10 5.80711901291305e-10 -3.3948294 -3.5386794
165420 6.32463882591932e-10 5.80255069685264e-10 -3.3960132 -3.5399317
165480 6.31973933613347e-10 5.79798571193474e-10 -3.397197 -3.5411839
165540 6.31484548774947e-10 5.79342405533837e-10 -3.3983808 -3.5424361
165600 6.30995421282745e-10 5.78886636220054e-10 -3.3995646 -3.5436883
165660 6.30730923873015e-10 5.7863525894726e-10 -3.4007483 -3.5449405
165720 6.30242522035881e-10 5.78180192229419e-10 -3.401932 -3.5461927
165780 6.29754224564452e-10 5.77725520387963e-10 -3.4031157 -3.5474448
165840 6.29490426858357e-10 5.77373108312816e-10 -3.4042994 -3.548697
165900 6.28779465108629e-10 5.76817232417319e-10 -3.4054831 -3.5499491
165960 6.28292696988671e-10 5.76465265923722e-10 -3.4066667 -3.5512012
166020 6.280298416322e-10 5.76113667922738e-10 -3.4078504 -3.5524533
166080 6.2776705454877e-10 5.75762437817312e-10 -3.409034 -3.5537054
166140 6.27057395433073e-10 5.75208222141744e-10 -3.4102176 -3.5549575
166200 6.26571857930427e-10 5.74756087027422e-10 -3.4114012 -3.5562096
166260 6.2631000967183e-10 5.74507456912146e-10 -3.4125847 -3.5574616
166320 6.25825039172358e-10 5.74055952873713e-10 -3.4137683 -3.5587137
166380 6.25340624584677e-10 5.73503307271266e-10 -3.4149518 -3.5599657
166440 6.24856915355832e-10 5.73153927104941e-10 -3.4161353 -3.5612177
166500 6.24596520240514e-10 5.72906167578598e-10 -3.4173188 -3.5624697
166560 6.24113073385727e-10 5.72354734724056e-10 -3.4185023 -3.5637217
166620 6.23629879815262e-10 5.71905071806327e-10 -3.4196857 -3.5649737
166680 6.23147389054115e-10 5.71556859586052e-10 -3.4208691 -3.5662257
166740 6.22665300218506e-10 5.71107741562744e-10 -3.4220526 -3.5674776
166800 6.22405910050619e-10 5.70760236182124e-10 -3.423236 -3.5687296
166860 6.21924381820646e-10 5.70311911327389e-10 -3.4244193 -3.5699815
166920 6.21220992908876e-10 5.69762835151139e-10 -3.4256027 -3.5712334
166980 6.20962676421486e-10 5.69517265988929e-10 -3.426786 -3.5724853
167040 6.20704425799882e-10 5.69170982042098e-10 -3.4279694 -3.5737372
167100 6.20002123817674e-10 5.68623168280864e-10 -3.4291527 -3.574989
167160 6.19522595051685e-10 5.68176603625537e-10 -3.430336 -3.5762409
167220 6.19265412868262e-10 5.67831157675762e-10 -3.4315192 -3.5774928
167280 6.19008147687895e-10 5.67586885522038e-10 -3.4327025 -3.5787446
167340 6.18529332409328e-10 5.67141280698557e-10 -3.4338857 -3.5799964
167400 6.178295390501e-10 5.66595269232937e-10 -3.4350689 -3.5812482
167460 6.17351905808359e-10 5.66150411813431e-10 -3.4362521 -3.5825
167520 6.17095861048718e-10 5.65806578086083e-10 -3.4374353 -3.5837518
167580 6.16839881197069e-10 5.65463039622261e-10 -3.4386184 -3.5850036
167640 6.16363104416593e-10 5.65019179557736e-10 -3.4398016 -3.5862553
167700 6.15665657758649e-10 5.64575639135074e-10 -3.4409847 -3.587507
167760 6.15189468373753e-10 5.64132479300303e-10 -3.4421678 -3.5887588
167820 6.14934701980327e-10 5.63790125308014e-10 -3.4433509 -3.5900105
167880 6.14680439656102e-10 5.63548447521467e-10 -3.444534 -3.5912622
167940 6.14205395576534e-10 5.63106297479152e-10 -3.445717 -3.5925139
168000 6.1350999055027e-10 5.6256416853869e-10 -3.4469001 -3.5937656
168060 6.13035823305335e-10 5.62122696786647e-10 -3.4480831 -3.5950172
168120 6.12782327449817e-10 5.61781874677213e-10 -3.4492661 -3.5962689
168180 6.12529041153301e-10 5.61441344214282e-10 -3.450449 -3.5975205
168240 6.1205586658756e-10 5.61000919251854e-10 -3.451632 -3.5987721
168300 6.11362930339844e-10 5.60560870941574e-10 -3.4528149 -3.6000237
168360 6.11110688819013e-10 5.60221177778364e-10 -3.4539979 -3.6012753
168420 6.10858510233315e-10 5.5988171447916e-10 -3.4551808 -3.6025269
168480 6.10166634951513e-10 5.59442587254968e-10 -3.4563637 -3.6037785
168540 6.09695264421196e-10 5.59003835119457e-10 -3.4575465 -3.6050301
168600 6.09444125666429e-10 5.58565457593356e-10 -3.4587294 -3.6062816
168660 6.08973441067712e-10 5.58127454196549e-10 -3.4599122 -3.6075331
168720 6.08502855604253e-10 5.57789607922145e-10 -3.461095 -3.6087847
168780 6.08252085166285e-10 5.57551730603171e-10 -3.4622778 -3.6100362
168840 6.07782472511725e-10 5.5711459930155e-10 -3.4634606 -3.6112877
168900 6.07093999501907e-10 5.56478528825715e-10 -3.4646434 -3.6125391
168960 6.06844118367458e-10 5.56241454078876e-10 -3.4658261 -3.6137906
169020 6.06594442850334e-10 5.55904950444155e-10 -3.4670088 -3.6150421
169080 6.05907306977051e-10 5.55369616429725e-10 -3.4681915 -3.6162935
169140 6.05439478627589e-10 5.55033829938852e-10 -3.4693742 -3.6175449
169200 6.05190544926365e-10 5.5469838864353e-10 -3.4705569 -3.6187964
169260 6.04942101622079e-10 5.54363053944133e-10 -3.4717396 -3.6200478
169320 6.04475388210266e-10 5.53928526101766e-10 -3.4729222 -3.6212991
169380 6.03790245300794e-10 5.53395110000115e-10 -3.4741048 -3.6225505
169440 6.03323959622772e-10 5.52961481424706e-10 -3.4752874 -3.6238019
169500 6.03076546531843e-10 5.52726627458164e-10 -3.47647 -3.6250532
169560 6.02829336277696e-10 5.52392782242068e-10 -3.4776525 -3.6263046
169620 6.02364017842181e-10 5.51960071799598e-10 -3.4788351 -3.6275559
169680 6.01681143131011e-10 5.51428503897424e-10 -3.4800176 -3.6288072
169740 6.01434807862956e-10 5.51095515885546e-10 -3.4812001 -3.6300585
169800 6.00970631855066e-10 5.50762869170438e-10 -3.4823826 -3.6313098
169860 6.00506835831338e-10 5.50331465051413e-10 -3.4835651 -3.6325611
169920 6.00261141903624e-10 5.49999365026656e-10 -3.4847475 -3.6338123
169980 5.99798015411088e-10 5.4956870834277e-10 -3.48593 -3.6350636
170040 5.99335267577379e-10 5.49138298917527e-10 -3.4871124 -3.6363148
170100 5.98872897941911e-10 5.4880700820137e-10 -3.4882948 -3.637566
170160 5.9862827287828e-10 5.48476056378495e-10 -3.4894772 -3.6388173
170220 5.98166569494442e-10 5.48046596671072e-10 -3.4906596 -3.6400685
170280 5.9770510279156e-10 5.47617441760177e-10 -3.4918419 -3.6413196
170340 5.97244012839412e-10 5.47188649692552e-10 -3.4930242 -3.6425708
170400 5.96783439046777e-10 5.46858824194087e-10 -3.4942065 -3.643822
170460 5.96540024693603e-10 5.46529277322094e-10 -3.4953888 -3.6450731
170520 5.96079973622702e-10 5.46101487798071e-10 -3.4965711 -3.6463242
170580 5.95620297533384e-10 5.45772538697216e-10 -3.4977534 -3.6475754
170640 5.95160856707358e-10 5.45345371351611e-10 -3.4989356 -3.6488265
170700 5.94701790277671e-10 5.44820110174552e-10 -3.5001178 -3.6500776
170760 5.94459579787188e-10 5.44590356314925e-10 -3.5013 -3.6513287
170820 5.9400117264074e-10 5.4416416953186e-10 -3.5024822 -3.6525797
170880 5.9354313859224e-10 5.43738341896855e-10 -3.5036644 -3.6538308
170940 5.93301833548966e-10 5.43509276286996e-10 -3.5048465 -3.6550818
171000 5.92844594629579e-10 5.43083967765743e-10 -3.5060287 -3.6563328
171060 5.92171546815181e-10 5.42560869610688e-10 -3.5072108 -3.6575839
171120 5.91930954662293e-10 5.42234482130352e-10 -3.5083929 -3.6588349
171180 5.91690419985042e-10 5.41908369187791e-10 -3.509575 -3.6600859
171240 5.91018385097845e-10 5.41386367833328e-10 -3.510757 -3.6613368
171300 5.90778416328917e-10 5.41158696404125e-10 -3.5119391 -3.6625878
171360 5.90538779857323e-10 5.40833274825752e-10 -3.5131211 -3.6638388
171420 5.8986830497481e-10 5.40312325913123e-10 -3.5143031 -3.6650897
171480 5.89413802598731e-10 5.39987590241027e-10 -3.5154851 -3.6663406
171540 5.89174873210942e-10 5.39663184178022e-10 -3.5166671 -3.6675915
171600 5.88720746155603e-10 5.39241159164052e-10 -3.517849 -3.6688424
171660 5.88267123892904e-10 5.38819374458429e-10 -3.519031 -3.6700933
171720 5.87814005490015e-10 5.38397943638714e-10 -3.5202129 -3.6713442
171780 5.87575973919065e-10 5.38172231376266e-10 -3.5213948 -3.6725951
171840 5.87123092765017e-10 5.37751538443229e-10 -3.5225767 -3.6738459
171900 5.86670850527383e-10 5.37331084614401e-10 -3.5237585 -3.6750968
171960 5.86433706125701e-10 5.37008401348206e-10 -3.5249404 -3.6763476
172020 5.85767326651629e-10 5.36491063589984e-10 -3.5261222 -3.6775984
172080 5.85530467432812e-10 5.36169115031935e-10 -3.527304 -3.6788492
172140 5.85293799686828e-10 5.35944788518636e-10 -3.5284858 -3.6801
172200 5.84628823428336e-10 5.35525800313281e-10 -3.5296676 -3.6813508
172260 5.84178547330187e-10 5.35009891222967e-10 -3.5308494 -3.6826015
172320 5.83942576732957e-10 5.34689099625729e-10 -3.5320311 -3.6838523
172380 5.83492805879271e-10 5.34368463697855e-10 -3.5332128 -3.685103
172440 5.83043532659401e-10 5.33950777771499e-10 -3.5343945 -3.6863537
172500 5.82808574761587e-10 5.33630605818792e-10 -3.5355762 -3.6876044
172560 5.82359939121853e-10 5.33213576683857e-10 -3.5367579 -3.6888551
172620 5.8191153042305e-10 5.327969514704e-10 -3.5379395 -3.6901058
172680 5.81463214505383e-10 5.32477773057638e-10 -3.5391212 -3.6913565
172740 5.81015259955515e-10 5.32061746124656e-10 -3.5403028 -3.6926072
172800 5.80781456695063e-10 5.31742861551007e-10 -3.5414844 -3.6938578
172860 5.80334538594697e-10 5.31424242879334e-10 -3.542666 -3.6951084
172920 5.79887846064766e-10 5.31009174683467e-10 -3.5438475 -3.6963591
172980 5.79654510771013e-10 5.30691349024239e-10 -3.5450291 -3.6976097
173040 5.79208183871289e-10 5.30276820270732e-10 -3.5462106 -3.6988603
173100 5.78762349065804e-10 5.29862525766487e-10 -3.5473921 -3.7001108
173160 5.78316872411638e-10 5.29545352006154e-10 -3.5485736 -3.7013614
173220 5.7787175347976e-10 5.29131816923076e-10 -3.5497551 -3.702612
173280 5.77639828917062e-10 5.28815210599639e-10 -3.5509366 -3.7038625
173340 5.77195338748459e-10 5.28402157096822e-10 -3.552118 -3.7051131
